"Staten Island Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","222","50"," ","A1","614 CARY AVENUE                          ","            ","10310","1","0","1","5616","1360","1920","1","A1","390000","01-05-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","222","86"," ","A2","144 ROE STREET                           ","            ","10310","1","0","1","2886","1138","1945","1","A1","152000","08-13-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","223","102"," ","A5","334 TAYLOR STREET                        ","            ","10310","1","0","1","1400","1760","1991","1","A5","0","08-26-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","223","106"," ","A1","344 TAYLOR STREET                        ","            ","10310","1","0","1","2527","2185","2005","1","A1","433000","12-29-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","226","22"," ","A5","19 LYCEUM COURT                          ","            ","10310","1","0","1","1036","1576","2001","1","A5","349000","07-30-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","226","37"," ","A5","18 GUINEVERE LANE                        ","            ","10310","1","0","1","1162","1576","2001","1","A5","295000","04-28-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","226","72"," ","A5","29 RAYMOND PLACE                         ","            ","10310","1","0","1","2325","1408","1985","1","A5","365000","09-04-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","226","101"," ","A5","111 LYCEUM COURT                         ","            ","10310","1","0","1","1288","1576","2001","1","A5","296000","11-18-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","226","133"," ","A5","21 GUINEVERE LANE                        ","            ","10310","1","0","1","1120","1576","2001","1","A5","280000","09-30-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","227","7"," ","A1","75 GREENLEAF AVENUE                      ","            ","10310","1","0","1","5000","1300","1935","1","A1","381000","07-30-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","227","51"," ","A5","756 POST AVENUE                          ","            ","10310","1","0","1","1653","2032","2003","1","A5","317200","12-30-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","227","144"," ","A1","32 BROOKS PLACE                          ","            ","10310","1","0","1","3117","1860","2011","1","A1","0","10-08-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","232","5"," ","A2","97 GREENLEAF AVENUE                      ","            ","10310","1","0","1","4218","1008","1955","1","A2","375000","10-16-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","232","58"," ","A1","837 DELAFIELD AVENUE                     ","            ","10310","1","0","1","3700","1392","1910","1","A1","485000","11-24-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","232","58"," ","A1","837A DELAFIELD AVENUE                    ","            ","10310","1","0","1","3700","1392","1910","1","A1","70000","08-11-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","235","23"," ","A1","876 DELAFIELD AVE                        ","            ","10310","1","0","1","5000","1200","1920","1","A1","0","07-06-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","235","56"," ","A1","1129 FOREST AVENUE                       ","            ","10310","1","0","1","6650","1552","1920","1","A1","367500","07-31-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","236","53"," ","A1","20 GREENLEAF AVENUE                      ","            ","10310","1","0","1","5600","1204","1920","1","A1","365000","03-24-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","236","66"," ","A1","42 GREENLEAF AVENUE                      ","            ","10310","1","0","1","10000","1520","1901","1","A1","367000","02-18-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","236","78"," ","A5","149 MARION STREET                        ","            ","10310","1","0","1","1968","2160","1987","1","A5","295000","11-10-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","78"," ","A2","295 JEWETT AVENUE                        ","            ","10302","1","0","1","5751","888","1950","1","A2","0","02-18-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","163"," ","A2","107 LLEWELLYN PLACE                      ","            ","10310","1","0","1","5000","600","1920","1","A2","329888","08-20-15"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","262"," ","A5","345 JEWETT AVENUE                        ","            ","10302","1","0","1","2536","1552","1960","1","A5","330000","05-10-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","276"," ","A5","19 LLEWELLYN PLACE                       ","            ","10310","1","0","1","3080","1698","1960","1","A5","0","04-11-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","302"," ","A5","299 JEWETT AVENUE                        ","            ","10302","1","0","1","2660","1152","1960","1","A5","250000","05-11-16"
"5","WEST NEW BRIGHTON        ","01  ONE FAMILY DWELLINGS                    ","1","238","302"," ","A5","299 JEWETT AVENUE                        ","            ","10302","1","0","1","2660","1152","1960","1","A1","200000","09-10-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","101","790"," ","B3","65 NORTH RANDALL AVENUE                  ","            ","10301","2","0","2","4950","1510","1950","1","B3","273000","12-10-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","128","36"," ","B2","426 CASTLETON AVENUE                     ","            ","10301","2","0","2","989","1656","1920","1","B2","170000","10-15-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","131","30"," ","B3","74 RIDGEWOOD PLACE                       ","            ","10301","2","0","2","2500","1864","1920","1","B3","200000","03-07-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","139","22"," ","B2","460 HENDERSON AVENUE                     ","            ","10310","2","0","2","4440","1344","1980","1","B2","0","09-29-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","139","27"," ","B9","456 HENDERSON AVENUE                     ","            ","10310","2","0","2","4500","1344","1980","1","B9","0","09-29-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","151","19"," ","B2","268 DAVIS AVENUE                         ","            ","10310","2","0","2","5425","1790","1987","1","B2","365000","11-12-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","152","1"," ","B2","205 OAKLAND AVENUE                       ","            ","10310","2","0","2","7600","3191","1935","1","B2","517000","09-10-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","154","1"," ","S2","828 CASTLETON AVENUE                     ","            ","10310","2","1","3","4163","2097","1960","1","S2","370000","12-03-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","155","14"," ","B2","342 PELTON AVENUE                        ","            ","10310","2","0","2","3368","2908","1920","1","B2","0","01-25-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","157","117"," ","B2","114 BEMENT AVENUE                        ","            ","10310","2","0","2","4282","2498","2015","1","B2","633750","01-21-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","42"," ","B9","70 ELM STREET                            ","            ","10310","2","0","2","2055","1650","2002","1","B9","305000","03-10-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","43"," ","B9","72 ELM STREET                            ","            ","10310","2","0","2","2055","1650","2002","1","B9","621566","03-22-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","99"," ","B2","122 ELM STREET                           ","            ","10310","2","0","2","6250","1904","1920","1","B2","0","08-13-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","163"," ","B2","83 NORTH BURGHER AVENUE                  ","            ","10310","2","0","2","5500","1728","1910","1","B2","375000","03-17-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","171"," ","B2","67 NORTH BURGHER AVENUE                  ","            ","10310","2","0","2","3455","2363","2004","1","B2","625000","04-07-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","171"," ","B2","67 NORTH BURGHER AVENUE                  ","            ","10310","2","0","2","3455","2363","2004","1","B2","586349","09-15-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","173"," ","B2","65 NORTH BURGHER AVENUE                  ","            ","10310","2","0","2","3442","2363","2004","1","B2","0","04-07-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","158","173"," ","B2","65 NORTH BURGHER AVENUE                  ","            ","10310","2","0","2","3442","2363","2004","1","B2","0","09-15-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","159","53"," ","B3","274 OAKLAND AVENUE                       ","            ","10310","2","0","2","5750","1704","1920","1","B3","20000","03-30-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","161","83"," ","B2","237 NORTH BURGHER AVENUE                 ","            ","10310","2","0","2","5824","2352","1915","1","B2","282500","07-02-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","161","110"," ","B2","187 NORTH BURGHER AVENUE                 ","            ","10310","2","0","2","4250","1112","1910","1","B2","85000","11-04-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","162","49"," ","B3","350 OAKLAND AVENUE                       ","            ","10310","2","0","2","6225","2963","1920","1","B3","550000","07-29-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","163","93"," ","B2","349 CARY AVENUE                          ","            ","10310","2","0","2","11250","2157","1915","1","B2","0","07-24-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","177","23"," ","B9","212 MARKET STREET                        ","            ","10310","2","0","2","2469","1750","1999","1","B9","0","11-20-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","178","61"," ","B9","27 SOUTH STREET                          ","            ","10310","2","0","2","2000","1496","1931","1","B9","825000","04-08-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","178","62"," ","B9","29 SOUTH STREET                          ","            ","10310","2","0","2","2000","1496","1931","1","B9","0","04-08-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","178","63"," ","B9","31 SOUTH STREET                          ","            ","10310","2","0","2","2000","1496","1931","1","B9","0","04-08-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","179","27"," ","B2","38 SOUTH STREET                          ","            ","10310","2","0","2","2550","1832","2005","1","B2","0","10-19-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","179","36"," ","B2","18 SOUTH STREET                          ","            ","10310","2","0","2","4800","1124","1899","1","B2","189000","11-25-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","179","36"," ","B2","18 SOUTH STREET                          ","            ","10310","2","0","2","4800","1124","1899","1","B2","70000","10-23-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","179","65"," ","B2","407 CARY AVENUE                          ","            ","10310","2","0","2","3100","1816","1910","1","B2","0","03-01-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","180","69"," ","B2","27 SENECA STREET                         ","            ","10310","2","0","2","4125","2424","1930","1","B2","277000","04-18-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","180","80"," ","B3","51 SENECA STREET                         ","            ","10310","2","0","2","3750","1314","1901","1","B3","1000","12-17-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","181","71"," ","B2","497 DELAFIELD AVENUE                     ","            ","10310","2","0","2","7300","4622","1940","1","B2","0","11-20-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","181","71"," ","B2","497 DELAFIELD AVENUE                     ","            ","10310","2","0","2","7300","4622","1940","1","B2","0","11-20-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","198","17"," ","B2","145 TAYLOR STREET                        ","            ","10310","2","0","2","20700","3324","1899","1","B2","639500","08-20-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","200","44"," ","B3","30 DONGAN STREET                         ","            ","10310","2","0","2","4477","2116","1910","1","B3","243000","03-28-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","203","20"," ","B3","42 DE GROOT PLACE                        ","            ","10310","2","0","2","3080","1500","1899","1","B3","1000","09-17-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","206","20"," ","B9","300 BROADWAY                             ","            ","10310","2","0","2","2230","2139","1930","1","B9","0","11-02-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","208","28"," ","B3","35 CAROLINE STREET                       ","            ","10310","2","0","2","6162","1162","1899","1","B3","157375","09-28-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","210","55"," ","B3","28 ELIZABETH STREET                      ","            ","10310","2","0","2","8960","2104","1930","1","B3","0","09-23-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","212","11"," ","B2","197 DONGAN STREET                        ","            ","10310","2","0","2","5389","2750","1925","1","B2","420000","10-08-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","215","125"," ","B2","777 POST AVENUE                          ","            ","10310","2","0","2","4940","1936","1899","1","B2","350000","09-21-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","215","238"," ","B2","8 DUBOIS AVENUE                          ","            ","10310","2","0","2","7128","1852","1899","1","B2","0","04-08-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","215","276"," ","B2","211 JEWETT AVENUE                        ","            ","10302","2","0","2","2625","2045","1901","1","B2","328500","01-25-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","218","73"," ","B3","607 DELAFIELD AVENUE                     ","            ","10310","2","0","2","19650","3008","1899","1","B3","0","08-12-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","219","50"," ","B2","554 DELAFIELD AVENUE                     ","            ","10310","2","0","2","5250","3270","1920","1","B2","0","07-17-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","221","48"," ","B2","562 CARY AVENUE                          ","            ","10310","2","0","2","4950","1650","1910","1","B2","399000","12-23-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","221","63"," ","B2","110-112 ELIZABETH STREET                 ","            ","10310","2","0","2","5550","3009","1901","1","B2","0","12-03-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","221","69"," ","B2","120 ELIZABETH STREET                     ","            ","10310","2","0","2","5250","2094","1901","1","B2","0","12-08-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","222","5"," ","B2","345 TAYLOR STREET                        ","            ","10310","2","0","2","3350","1500","1987","1","B2","586191","04-22-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","222","6"," ","B2","343 TAYLOR STREET                        ","            ","10310","2","0","2","3175","2250","1987","1","B2","357500","02-18-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","222","77"," ","B9","126 ROE STREET                           ","            ","10310","2","0","2","4329","3024","1940","1","B9","0","10-15-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","223","87"," ","B2","306 TAYLOR STREET                        ","            ","10310","2","0","2","7304","2028","1899","1","B2","290000","12-04-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","225","35"," ","B3","240 MYRTLE AVENUE                        ","            ","10310","2","0","2","4600","2538","1901","1","B3","435000","12-29-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","225","67"," ","B2","933 FOREST AVENUE                        ","            ","10310","2","0","2","4600","2938","1899","1","B2","0","11-21-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","229","34"," ","B2","753 DELAFIELD AVENUE                     ","            ","10310","2","0","2","4000","1360","1925","1","B2","235000","12-04-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","230","127"," ","B2","34 ARCADIA PLACE                         ","            ","10310","2","0","2","3043","2000","1920","1","B2","438000","08-07-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","231","16"," ","B2","9 MANOR ROAD                             ","            ","10310","2","0","2","4436","2500","1945","1","B2","450000","01-25-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","233","40"," ","B2","873 DELAFIELD AVENUE                     ","            ","10310","2","0","2","4800","1350","1945","1","B2","350000","12-09-15"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","236","10"," ","B2","87 DUBOIS AVENUE                         ","            ","10310","2","0","2","5782","3168","1920","1","B2","420000","02-12-16"
"5","WEST NEW BRIGHTON        ","02  TWO FAMILY DWELLINGS                    ","1","238","159"," ","B3","117 LLEWELLYN PLACE                      ","            ","10310","2","0","2","5000","1348","1925","1","B3","435000","07-30-15"
"5","WEST NEW BRIGHTON        ","03  THREE FAMILY DWELLINGS                  ","1","91","12"," ","C0","191 CLINTON AVENUE                       ","            ","10301","3","0","3","14395","2430","1901","1","C0","0","04-25-16"
"5","WEST NEW BRIGHTON        ","03  THREE FAMILY DWELLINGS                  ","1","202","21"," ","C0","6 DE GROOT PLACE                         ","            ","10310","3","0","3","8330","1928","1901","1","C0","466000","08-14-15"
"5","WEST NEW BRIGHTON        ","04  TAX CLASS 1 CONDOS                      ","1A","73","1011"," ","R3","126L CASSIDY PLACE                       ","111","10301","1","0","1","0","0","1990","1","R3","124500","02-03-16"
"5","WEST NEW BRIGHTON        ","04  TAX CLASS 1 CONDOS                      ","1A","225","1007"," ","R3","525 CLOVE ROAD                           ","1F          ","10310","1","0","1","0","0","1988","1","R3","86000","12-18-15"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","139","74"," ","V3","DAVIS AVENUE                             ","            ","0","0","0","0","5903","0","0","1","V3","350000","02-26-16"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","157","91"," ","V0","ELM STREET                               ","            ","0","0","0","0","4059","0","0","1","V0","250000","01-28-16"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","157","92"," ","V0","N/A ELM STREET                           ","            ","10310","0","0","0","4059","0","0","1","V0","0","01-28-16"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","158","84"," ","V0","ELM STREET                               ","            ","10310","0","0","0","2668","0","0","1","V0","15000","10-08-15"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","174","24"," ","V0","42 WAYNE STREET                          ","            ","10310","0","0","0","4713","0","0","1","V0","0","03-15-16"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","180","15"," ","V0","BROADWAY                                 ","            ","0","0","0","0","2500","0","0","1","V0","95000","09-23-15"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","180","16"," ","V0","BROADWAY                                 ","            ","0","0","0","0","2500","0","0","1","V0","50000","07-23-15"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","180","68"," ","V0","N/A SENECA STREET                        ","            ","10310","0","0","0","3125","0","0","1","V0","0","04-18-16"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","181","70"," ","V0","DELAFIELD AVENUE                         ","            ","0","0","0","0","3650","0","0","1","V0","0","11-20-15"
"5","WEST NEW BRIGHTON        ","05  TAX CLASS 1 VACANT LAND                 ","1B","181","70"," ","V0","DELAFIELD AVENUE                         ","            ","0","0","0","0","3650","0","0","1","V0","0","11-20-15"
"5","WEST NEW BRIGHTON        ","06  TAX CLASS 1 - OTHER                     ","1","212","65"," ","G0","238 TAYLOR STREET                        ","            ","10310","0","0","0","3125","0","1950","1","G0","25000","03-07-16"
"5","WEST NEW BRIGHTON        ","06  TAX CLASS 1 - OTHER                     ","1","235","22"," ","G0","878 DELAFIELD AVENUE                     ","            ","10310","0","0","0","5000","0","1950","1","G0","370000","07-06-15"
"5","WEST NEW BRIGHTON        ","06  TAX CLASS 1 - OTHER                     ","1","237","5"," ","G0","129 DUBOIS AVENUE                        ","            ","10310","0","0","0","2500","0","1950","1","G0","67000","01-06-16"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","91","60"," ","C3","78 HENDERSON AVENUE                      ","            ","10301","4","0","4","4680","3444","1931","2","C3","0","03-11-16"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","133","12"," ","C3","395-397 HOYT AVENUE                      ","            ","10301","4","0","4","5250","4218","1931","2","C3","0","11-30-15"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","178","8"," ","C3","62 BRITTON STREET                        ","            ","10310","4","0","4","6900","5950","1930","2","C3","65000","09-01-15"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","200","18"," ","C2","73 BODINE STREET                         ","            ","10310","6","0","6","6150","6400","1930","2","C2","1325000","04-13-16"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","221","23"," ","C3","107 ROE STREET                           ","            ","10310","4","0","4","6860","2924","1901","2","C3","451000","10-19-15"
"5","WEST NEW BRIGHTON        ","07  RENTALS - WALKUP APARTMENTS             ","2A","238","76"," ","C3","23 HOLBERNT COURT                        ","            ","10302","4","0","4","6911","3192","1899","2","C3","609075","10-01-15"
"5","WEST NEW BRIGHTON        ","09  COOPS - WALKUP APARTMENTS               ","2","101","525"," ","C6","515 CASTLETON AVENUE, 2H                 ","            ","10301","0","0","0","0","0","1950","2","C6","100000","07-22-15"
"5","WEST NEW BRIGHTON        ","09  COOPS - WALKUP APARTMENTS               ","2","101","525"," ","C6","525 CASTLETON AVENUE, 2A                 ","            ","10301","0","0","0","0","0","1950","2","C6","120000","08-07-15"
"5","WEST NEW BRIGHTON        ","09  COOPS - WALKUP APARTMENTS               ","2","101","537"," ","C6","565 CASTLETON AVENUE, 2B                 ","            ","10301","0","0","0","0","0","1950","2","C6","129000","11-24-15"
"5","WEST NEW BRIGHTON        ","09  COOPS - WALKUP APARTMENTS               ","2","101","537"," ","C6","545 CASTLETON AVENUE, 2D                 ","            ","10301","0","0","0","0","0","1950","2","C6","141500","11-09-15"
"5","WEST NEW BRIGHTON        ","09  COOPS - WALKUP APARTMENTS               ","2","101","537"," ","C6","565 CASTLETON AVENUE, 1A                 ","            ","10301","0","0","0","0","0","1950","2","C6","123000","04-01-16"
"5","WEST NEW BRIGHTON        ","13  CONDOS - ELEVATOR APARTMENTS            ","2","230","1202"," ","R4","999 FOREST AVENUE                        ","MS-C        ","10310","1","0","1","0","0","1989","2","R4","35000","12-17-15"
"5","WEST NEW BRIGHTON        ","13  CONDOS - ELEVATOR APARTMENTS            ","2","230","1217"," ","R4","999 FOREST AVENUE                        ","2D          ","10310","1","0","1","0","0","1988","2","R4","145000","11-20-15"
"5","WEST NEW BRIGHTON        ","13  CONDOS - ELEVATOR APARTMENTS            ","2","230","1221"," ","R4","999 FOREST AVENUE                        ","2H          ","10310","1","0","1","0","0","1988","2","R4","199000","10-30-15"
"5","WEST NEW BRIGHTON        ","13  CONDOS - ELEVATOR APARTMENTS            ","2","230","1224"," ","R4","999 FOREST AVENUE                        ","2K          ","10310","1","0","1","0","0","1988","2","R4","165000","03-24-16"
"5","WEST NEW BRIGHTON        ","13  CONDOS - ELEVATOR APARTMENTS            ","2","230","1234"," ","R4","999 FOREST AVENUE                        ","3J          ","10310","1","0","1","0","0","1988","2","R4","140000","02-09-16"
"5","WEST NEW BRIGHTON        ","14  RENTALS - 4-10 UNIT                     ","2A","132","297"," ","S3","100-102 HART BOULEVARD                   ","            ","10301","3","1","4","11484","6284","1937","2","S3","1100000","04-06-16"
"5","WEST NEW BRIGHTON        ","14  RENTALS - 4-10 UNIT                     ","2A","197","135"," ","S3","1159 CASTLETON AVENUE                    ","            ","10310","3","1","4","3100","6966","1931","2","S3","625000","12-16-15"
"5","WEST NEW BRIGHTON        ","14  RENTALS - 4-10 UNIT                     ","2A","198","141"," ","S9","1201 CASTLETON AVENUE                    ","            ","10310","2","2","4","6200","6840","1931","2","S9","700000","10-27-15"
"5","WEST NEW BRIGHTON        ","21  OFFICE BUILDINGS                        ","4","210","37"," ","O1","1168 CASTLETON AVENUE                    ","            ","10310","0","1","1","5440","1176","1940","4","O1","0","05-11-16"
"5","WEST NEW BRIGHTON        ","21  OFFICE BUILDINGS                        ","4","230","38"," ","O8","740 DELAFIELD AVENUE                     ","            ","10310","1","1","2","14332","8100","1920","4","O8","631160","07-31-15"
"5","WEST NEW BRIGHTON        ","21  OFFICE BUILDINGS                        ","4","238","1"," ","M2","864 POST AVENUE                          ","            ","10310","0","1","1","8404","4178","1990","4","O2","875000","01-05-16"
"5","WEST NEW BRIGHTON        ","22  STORE BUILDINGS                         ","4","210","39"," ","K1","1164 CASTLETON AVENUE                    ","            ","10310","0","1","1","5920","4625","1940","4","K1","0","05-11-16"
"5","WEST NEW BRIGHTON        ","22  STORE BUILDINGS                         ","4","210","41"," ","K1","1160 CASTLETON AVENUE                    ","            ","10310","0","1","1","10720","4200","1930","4","K1","1100000","05-11-16"
"5","WEST NEW BRIGHTON        ","27  FACTORIES                               ","4","187","52"," ","F9","1610 RICHMOND TERRACE                    ","            ","10310","0","3","3","8000","14800","1930","4","F9","825000","05-05-16"
