"Bronx Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5054","44"," ","A1","1908 NEREID AVENUE                       ","            ","10466","1","0","1","2700","1241","1925","1","A1","395000","12-31-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5055","6"," ","A1","4312 GRACE AVENUE                        ","            ","10466","1","0","1","2435","1952","1925","1","A1","400000","01-25-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5055","32"," ","A1","4378 GRACE AVENUE                        ","            ","10466","1","0","1","2435","1952","1925","1","A1","260000","08-18-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5055","48"," ","A1","4367 EDSON AVENUE                        ","            ","10466","1","0","1","2923","2050","1935","1","A1","424000","09-21-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5055","61"," ","A5","4339 EDSON AVENUE                        ","            ","10466","1","0","1","1754","1842","1935","1","A5","285000","04-19-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5055","68"," ","A5","4325 EDSON AVENUE                        ","            ","10466","1","0","1","1754","1842","1935","1","A5","280000","04-15-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5058","48"," ","A2","4373 WILDER AVENUE                       ","            ","10466","1","0","1","2125","546","1910","1","A2","204000","03-30-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5059","23"," ","A1","4348 WILDER AVENUE                       ","            ","10466","1","0","1","3239","1836","1915","1","A1","0","07-02-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5066","68"," ","A1","4421 CARPENTER AVE                       ","            ","10470","1","0","1","3000","1815","1920","1","A1","0","12-10-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5067","60"," ","A1","4421 MATILDA AVENUE                      ","            ","10470","1","0","1","5000","1562","1920","1","A1","400000","10-15-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5074","70"," ","A5","4543 BRONX BOULEVARD                     ","            ","10470","1","0","1","2525","1224","1970","1","A5","350000","01-08-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5075","75"," ","A1","4551 CARPENTER AVENUE                    ","            ","10470","1","0","1","2500","1904","1925","1","A1","350000","03-25-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5082","31"," ","A5","650 EAST 241 STREET                      ","            ","10470","1","0","1","1431","1224","1960","1","A5","327800","07-31-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5084","53"," ","A1","4562 GARDEN PLACE                        ","            ","10470","1","0","1","2889","1700","1905","1","A1","375000","01-21-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5094","34"," ","A5","4439 BAYCHESTER AVENUE                   ","            ","10466","1","0","1","1574","1530","1960","1","A5","0","09-11-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5095","134"," ","A5","4440 DEREIMER AVENUE                     ","            ","10466","1","0","1","1365","1216","1945","1","A5","0","11-05-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5095","151"," ","A1","4417 WILDER AVENUE                       ","            ","10466","1","0","1","2372","1428","1935","1","A1","0","03-24-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5097","13"," ","A2","4418 MURDOCK AVENUE                      ","            ","10466","1","0","1","3930","2000","1945","1","A2","406300","07-07-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5099","52"," ","A2","4435 SETON AVENUE                        ","            ","10466","1","0","1","2525","1187","1925","1","A2","325000","02-22-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5100","24"," ","A5","4451 MUNDY LANE                          ","            ","10466","1","0","1","2266","1293","1930","1","A5","352000","10-29-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5105","34"," ","A2","4742 CARPENTER                           ","            ","10470","1","0","1","2375","665","1910","1","A2","210344","07-30-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5113","26"," ","S1","4742 WHITE PLAINS ROAD                   ","            ","10470","1","1","2","2127","1886","1931","1","S1","408000","05-10-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5114","59"," ","A5","732 EAST 242 STREET                      ","            ","10470","1","0","1","1800","1665","1960","1","A5","410754","01-12-16"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5119","33"," ","A1","863 EAST 242 STREET                      ","            ","10470","1","0","1","2600","2268","1925","1","A1","0","11-17-15"
"2","WAKEFIELD                ","01  ONE FAMILY DWELLINGS                    ","1","5124","26"," ","A1","4523 SETON AVENUE                        ","            ","10466","1","0","1","2625","1280","1920","1","A1","434660","05-26-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4994","35"," ","B2","637 EAST 233 STREET                      ","            ","10466","2","0","2","2860","1552","1910","1","B2","556000","04-15-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4994","35"," ","B2","637 EAST 233RD STREET                    ","            ","10466","2","0","2","2860","1552","1910","1","B2","260000","09-24-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4995","72"," ","B2","674 EAST 235TH                           ","            ","10466","2","0","2","2863","3422","1915","1","B2","212000","10-07-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4996","21"," ","B2","661 EAST 235 STREET                      ","            ","10466","2","0","2","3013","1054","1901","1","B2","432500","01-22-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4996","23"," ","B2","655 EAST 235 STREET                      ","            ","10466","2","0","2","2879","1876","1910","1","B2","217153","06-06-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4996","23"," ","B2","655 EAST 235 STREET                      ","            ","10466","2","0","2","2879","1876","1910","1","B2","0","06-01-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4997","20"," ","B1","766 EAST 234 STREET                      ","            ","10466","2","0","2","1800","3600","2007","1","B1","491790","10-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4998","58"," ","S2","4228 WHITE PLAINS ROAD                   ","            ","10466","2","1","3","1812","3432","1925","1","S2","900000","05-12-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4998","58"," ","S2","4228 WHITE PLAINS ROAD                   ","            ","10466","2","1","3","1812","3432","1925","1","S2","615000","02-04-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4998","58"," ","S2","4228 WHITE PLAINS ROAD                   ","            ","10466","2","1","3","1812","3432","1925","1","S2","0","07-21-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4998","79"," ","B1","732 EAST 235 STREET                      ","            ","10466","2","0","2","3429","1724","1940","1","B1","0","11-04-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","4999","9"," ","B2","4256 BYRON AVENUE                        ","            ","10466","2","0","2","2581","3624","1930","1","B2","30000","08-21-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5000","45"," ","B1","805 EAST 233 STREET                      ","            ","10466","2","0","2","2850","3408","1920","1","B1","0","10-02-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5001","62"," ","B3","4259 BRONXWOOD AVENUE                    ","            ","10466","2","0","2","3844","2072","1932","1","B3","437450","02-08-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5002","24"," ","B1","4121 DIGNEY AVENUE                       ","            ","10466","2","0","2","1934","1782","1954","1","B1","390000","04-28-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5002","61"," ","B1","4200 BRONXWOOD AVENUE                    ","            ","10466","2","0","2","4384","2911","1949","1","B1","470000","08-05-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5003","44"," ","B3","4116 DIGNEY AVENUE                       ","            ","10466","2","0","2","2500","1434","1932","1","B3","292899","03-02-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5004","32"," ","B2","4111 GUNTHER AVENUE                      ","            ","10466","2","0","2","2500","3277","1910","1","B2","0","12-16-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5005","21"," ","B3","4235 DIGNEY AVENUE                       ","            ","10466","2","0","2","2356","1674","1955","1","B3","304200","01-28-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5005","71"," ","B2","4248 BRONXWOOD                           ","            ","10466","2","0","2","3218","2000","1930","1","B2","330000","12-21-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5006","12"," ","B3","4238 DIGNEY AVENUE                       ","            ","10466","2","0","2","2560","1408","1930","1","B3","0","09-01-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5006","53"," ","B3","4219 BOYD AVENUE                         ","            ","10466","2","0","2","1810","1400","1930","1","B3","415000","03-16-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5008","3"," ","B2","1780 BUSSING AVENUE                      ","            ","10466","2","0","2","2258","2420","1920","1","B2","0","07-20-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5009","64"," ","B1","4142 WICKHAM AVENUE                      ","            ","10466","2","0","2","2090","1890","1965","1","B1","407000","12-09-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5009","71"," ","B1","4152 WICKHAM AVENUE                      ","            ","10466","2","0","2","2090","1890","1965","1","B1","352000","03-10-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","23"," ","B1","4143 ELY                                 ","            ","10466","2","0","2","2557","1606","1955","1","B1","457600","07-06-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","25"," ","B1","4139 ELY AVENUE                          ","            ","10466","2","0","2","2557","1606","1955","1","B1","569000","06-10-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","25"," ","B1","4139 ELY AVENUE                          ","            ","10466","2","0","2","2557","1606","1955","1","B1","285000","09-02-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","32"," ","B1","4135 ELY AVENUE                          ","            ","10466","2","0","2","2375","1690","1955","1","B1","246000","10-23-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","32"," ","B1","4135 ELY AVENUE                          ","            ","10466","2","0","2","2375","1690","1955","1","B1","0","10-23-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5010","66"," ","B3","4130 BRUNER AVENUE                       ","            ","10466","2","0","2","3117","2560","1935","1","B3","300000","02-10-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5012","2"," ","B2","1802 PITMAN AVENUE                       ","            ","10466","2","0","2","4713","3080","1920","1","B2","400000","11-06-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5013","27"," ","B3","4209 ELY AVENUE                          ","            ","10466","2","0","2","2466","2120","1935","1","B3","378500","04-18-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5014","64"," ","B3","4136 ELY AVENUE                          ","            ","10466","2","0","2","2660","1801","1945","1","B3","465000","12-28-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5015","68"," ","B3","4124 GRACE AVENUE                        ","            ","10466","2","0","2","2375","3300","1960","1","B3","520000","10-29-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5015","99"," ","B1","4178 GRACE AVENUE                        ","            ","10466","2","0","2","1892","2676","2007","1","B1","10","10-21-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5016","49"," ","B1","1961 EDENWALD                            ","            ","10466","2","0","2","1807","2750","1965","1","B1","425000","04-28-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5016","69"," ","B3","4130 EDSON AVENUE                        ","            ","10466","2","0","2","2500","1815","1950","1","B3","410000","05-09-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5016","79"," ","B1","4152 EDSON AVENUE                        ","            ","10466","2","0","2","2500","1340","1940","1","B1","0","04-20-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5019","29"," ","B9","1967 BUSSING AVENUE                      ","            ","10466","2","0","2","1926","1863","1960","1","B9","430000","04-01-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5020","76"," ","B3","4141 DE REIMER AVENUE                    ","            ","10466","2","0","2","2375","1848","1920","1","B3","530000","02-25-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5020","78"," ","B2","4135 DEREIMER AVENUE                     ","            ","10466","2","0","2","4750","3600","2013","1","B2","435000","04-21-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5020","81"," ","B1","4133 DEREIMER AVENUE                     ","            ","10466","2","0","2","2375","3492","2013","1","B1","0","04-21-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5022","8"," ","B3","4120 WILDER AVENUE                       ","            ","10466","2","0","2","2043","1887","1930","1","B3","323000","02-26-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5022","83"," ","B1","2069 EDENWALD AVENUE                     ","            ","10466","2","0","2","2500","2500","1960","1","B1","550000","11-02-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5023","11"," ","B1","4225 DE REIMER AVENUE                    ","            ","10466","2","0","2","2958","2184","1950","1","B1","405000","08-24-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5024","6"," ","B1","2038 PITMAN AVENUE                       ","            ","10466","2","0","2","4117","3120","1950","1","B1","580000","11-23-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5026","12"," ","B3","4177 HILL AVENUE                         ","            ","10466","2","0","2","2502","1818","1950","1","B3","388500","04-27-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5026","44"," ","B1","4117 HILL AVENUE                         ","            ","10466","2","0","2","1892","1890","1960","1","B1","464000","01-14-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5029","6"," ","B2","2088 PITMAN AVENUE                       ","            ","10466","2","0","2","2425","2151","1925","1","B2","174000","01-22-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5044","16"," ","B3","4318 FURMAN AVENUE                       ","            ","10466","2","0","2","2375","1292","1925","1","B3","305000","05-10-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5044","47"," ","B2","4339 BYRON AVENUE                        ","            ","10466","2","0","2","3555","3240","1925","1","B2","0","11-04-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5045","68"," ","B3","771 WHITEHALL PL                         ","            ","10466","2","0","2","2900","2016","1910","1","B3","219000","12-14-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5045","68"," ","B3","771 WHITEHALL PL                         ","            ","10466","2","0","2","2900","2016","1910","1","B3","0","07-22-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5046","4"," ","B2","713 EAST 237 STREET                      ","            ","10466","2","0","2","2568","2797","1925","1","B2","425000","01-29-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5046","4"," ","B2","713 EAST 237 STREET                      ","            ","10466","2","0","2","2568","2797","1925","1","B2","0","01-28-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5047","42"," ","B3","4365 BYRON AVENUE                        ","            ","10466","2","0","2","4876","2556","1930","1","B3","527955","02-05-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5048","56"," ","B1","1704 NEREID AVENUE                       ","            ","10466","2","0","2","1800","2860","1960","1","B1","490000","07-27-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5050","14"," ","B3","4328 BOYD AVENUE                         ","            ","10466","2","0","2","2281","1996","1925","1","B3","278000","08-06-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5050","39"," ","B3","4373 GUNTHER                             ","            ","10466","2","0","2","9860","2024","1925","1","B3","0","01-12-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5051","21"," ","B3","4332 GUNTHER AVENUE                      ","            ","10466","2","0","2","2435","2360","1925","1","B3","397280","01-20-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5051","40"," ","B1","4372 GUNTHER AVENUE                      ","            ","10466","2","0","2","2438","4932","2014","1","B1","687318","05-13-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5051","43"," ","B1","4376 GUNTHER AVENUE                      ","            ","10466","2","0","2","2435","2466","2014","1","B1","687318","04-06-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5052","15"," ","B3","4322 WICKHAM AVENUE                      ","            ","10466","2","0","2","1892","1728","1925","1","B3","0","08-28-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5052","32"," ","B2","4360 WICKHAM AVENUE                      ","            ","10466","2","0","2","2435","2976","1925","1","B2","0","05-03-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5055","35"," ","B3","1924 NEREID AVENUE                       ","            ","10466","2","0","2","2018","2432","1935","1","B3","0","12-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","22"," ","B2","4346 EDSON AVENUE                        ","            ","10466","2","0","2","2317","1908","1925","1","B2","499000","04-25-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","22"," ","B2","4346 EDSON AVENUE                        ","            ","10466","2","0","2","2317","1908","1925","1","B2","275000","07-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","31"," ","B2","4364 EDSON AVENUE                        ","            ","10466","2","0","2","2317","2430","1920","1","B2","415000","08-31-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","37"," ","B1","4378 EDSON AVENUE                        ","            ","10466","2","0","2","1738","2125","1965","1","B1","455000","11-06-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","40"," ","B1","1960 NEREID AVENUE                       ","            ","10466","2","0","2","2430","1843","1965","1","B1","0","11-11-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","42"," ","B1","1968 NEREID AVENUE                       ","            ","10466","2","0","2","1710","1843","1965","1","B1","536000","05-19-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","47"," ","B1","4367 BAYCHESTER AVENUE                   ","            ","10466","2","0","2","2185","2820","1965","1","B1","10","10-29-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5056","61"," ","B1","4339 BAYCHESTER AVENUE                   ","            ","10466","2","0","2","2185","2820","1965","1","B1","0","05-25-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5057","13"," ","B1","4340 BAYCHESTER AVENUE                   ","            ","10466","2","0","2","3125","3549","2000","1","B1","0","03-02-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5057","13"," ","B1","4340 BAYCHESTER AVENUE                   ","            ","10466","2","0","2","3125","3549","2000","1","B1","0","03-02-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5058","13"," ","B3","4320 DEREIMER                            ","            ","10466","2","0","2","1790","1152","1928","1","B3","510000","12-09-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5058","13"," ","B3","4320 DE REIMER AVENUE                    ","            ","10466","2","0","2","1790","1152","1928","1","B3","285000","07-14-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5058","160"," ","B2","4341 WILDER AVENUE                       ","            ","10466","2","0","2","2286","2310","2005","1","B2","500000","09-02-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5059","70"," ","B2","4319 MURDOCK AVENUE                      ","            ","10466","2","0","2","2435","1836","1940","1","B2","340000","09-11-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5066","6"," ","B2","4412 BRONX BOULEVARD                     ","            ","10470","2","0","2","2092","3294","1920","1","B2","290000","02-23-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5066","6"," ","B2","4412 BRONX BOULEVARD                     ","            ","10470","2","0","2","2092","3294","1920","1","B2","169000","10-02-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5067","19"," ","B3","4438 CARPENTER AVENUE                    ","            ","10470","2","0","2","2500","1789","1920","1","B3","0","04-29-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5070","30"," ","B3","712 EAST 239 STREET                      ","            ","10466","2","0","2","2450","2072","1925","1","B3","0","04-04-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5070","30"," ","B3","712 EAST 239TH STREET                    ","            ","10466","2","0","2","2450","2072","1925","1","B3","10","08-18-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5071","21"," ","B2","4442 FURMAN AVENUE                       ","            ","10466","2","0","2","2375","1462","1925","1","B2","0","05-23-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5071","41"," ","B3","4445 BYRON AVE                           ","            ","10466","2","0","2","1656","1636","1940","1","B3","170000","09-17-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5075","8"," ","B1","605 EAST 239TH STREET                    ","            ","10470","2","0","2","2000","2800","1960","1","B1","520000","10-05-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5075","50"," ","B1","4572 BRONX BOULEVARD                     ","            ","10470","2","0","2","2090","1522","1950","1","B1","287500","05-12-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5075","73"," ","B3","4553 CARPENTER AVENUE                    ","            ","10470","2","0","2","2500","1768","1925","1","B3","0","02-26-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5078","35"," ","B1","4648 BRONX BLVD.                         ","            ","10470","2","0","2","1900","1800","1960","1","B1","0","09-15-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5081","44"," ","B3","4558 RICHARDSON AVENUE                   ","            ","10470","2","0","2","4994","2904","1910","1","B3","580000","02-29-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5081","44"," ","B3","4558 RICHARDSON AVENUE                   ","            ","10470","2","0","2","4994","2904","1910","1","B3","0","08-21-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5084","54"," ","B3","4575 FURMAN AVENUE                       ","            ","10470","2","0","2","2602","1336","1905","1","B3","145000","02-25-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5086","13"," ","B1","4524 BYRON AVENUE                        ","            ","10466","2","0","2","1416","2607","1901","1","B1","157000","11-20-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5094","15"," ","B2","4422 EDSON AVENUE                        ","            ","10466","2","0","2","2188","2700","1930","1","B2","560000","12-07-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5096","8"," ","B2","4400 WILDER AVENUE                       ","            ","10466","2","0","2","2060","2808","2006","1","B2","575000","10-29-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5097","64"," ","B2","4419 HILL AVE                            ","            ","10466","2","0","2","4908","1546","1925","1","B2","419000","10-20-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5099","20"," ","B1","4438 MONTICELLO AVENUE                   ","            ","10466","2","0","2","2517","3069","2003","1","B1","565000","05-06-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5100","5"," ","B1","2151 NEREID AVENUE                       ","            ","10466","2","0","2","1589","2650","1950","1","B1","440000","01-28-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5102","21"," ","B3","4735 BRONX BOULEVARD                     ","            ","10470","2","0","2","4750","3305","1899","1","B3","435000","01-13-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5105","24"," ","B2","4728 CARPENTER AVENUE                    ","            ","10470","2","0","2","5000","2691","1915","1","B2","243000","10-16-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5106","80"," ","B1","4729 RICHARDSON AVENUE                   ","            ","10470","2","0","2","2500","2232","1925","1","B1","572000","05-31-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5106","80"," ","B1","4729 RICHARDSON AVENUE                   ","            ","10470","2","0","2","2500","2232","1925","1","B1","326000","10-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5107","61"," ","B2","4716 RICHARDSON AVENUE                   ","            ","10470","2","0","2","5000","1745","1915","1","B2","370000","05-19-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5108","18"," ","B1","4816 ROBERTSON STREET                    ","            ","10470","2","0","2","1942","1728","1960","1","B1","483600","06-10-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5108","37"," ","B1","4821 OSGOOD STREET                       ","            ","10470","2","0","2","2854","2800","2001","1","B1","0","08-31-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5113","18"," ","B1","711 ST OUEN STREET                       ","            ","10470","2","0","2","2195","1720","1960","1","B1","405000","05-23-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5115","13"," ","B2","727 EAST 242ND STREET                    ","            ","10470","2","0","2","2500","1980","1920","1","B2","200000","12-22-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5115","37"," ","B2","712 EAST 243 STREET                      ","            ","10470","2","0","2","4751","3474","1920","1","B2","0","12-07-15"
